MJD-2450000	SCFL	SCER
5631.5	15825.52	8.9775
5631.5	15844.57	8.9764
5631.5	15837.84	8.9769
5631.5	15852.51	8.9761
5631.5	15847.34	8.9765
5631.5	15835.30	8.9773
5631.5	15855.29	8.9762
5631.5	15849.77	8.9766
5631.5	15845.94	8.9769
5631.7	15844.19	8.9771
5631.7	15864.59	8.9759
5631.7	15853.39	8.9764
5631.7	15837.41	8.9772
5631.7	15851.23	8.9761
5631.7	15863.96	8.9751
5631.7	15835.26	8.9767
5631.7	15866.57	8.9746
5631.7	15862.41	8.9747
5631.7	15860.12	8.9747
5631.7	15828.14	8.9764
5632.0	15843.51	8.9753
5632.0	15855.44	8.9744
5632.0	15865.26	8.9737
5632.0	15838.44	8.9751
5632.0	15858.58	8.9737
5632.0	15851.28	8.9740
5632.0	15862.49	8.9732
5632.0	15824.36	8.9753
5632.0	15860.29	8.9730
5632.0	15836.54	8.9742
5632.0	15842.51	8.9737
5632.0	15833.75	8.9740
5632.3	15832.61	8.9739
5632.3	15830.16	8.9739
5632.3	15842.33	8.9732
5632.3	15830.17	8.9739
5632.3	15831.20	8.9739
5632.3	15864.83	8.9718
5632.3	15852.86	8.9726
5632.3	15842.84	8.9732
5632.3	15831.09	8.9739
5632.3	15853.56	8.9725
5632.3	15842.48	8.9732
5632.3	15853.23	8.9726
5632.5	15828.84	8.9740
5632.5	15820.71	8.9745
5632.5	15835.24	8.9737
5632.5	15838.35	8.9735
5632.5	15842.95	8.9732
5632.5	15816.01	8.9748
5632.5	15825.97	8.9742
5632.5	15839.65	8.9734
5632.5	15848.91	8.9729
5632.5	15835.20	8.9737
5632.7	15826.46	8.9742
5632.7	15840.46	8.9734
5632.7	15826.78	8.9740
5632.7	15817.32	8.9744
5632.7	15826.91	8.9736
5632.7	15810.92	8.9744
5632.7	15835.34	8.9728
5632.7	15829.65	8.9729
5632.7	15815.50	8.9736
5632.7	15815.00	8.9735
5632.7	15826.77	8.9726
5632.7	15813.54	8.9732
5632.7	15816.20	8.9729
5633.0	15823.93	8.9722
5633.0	15795.33	8.9738
5633.0	15812.16	8.9726
5633.0	15806.80	8.9727
5633.0	15813.84	8.9721
5633.0	15834.83	8.9707
5633.0	15811.03	8.9719
5633.0	15807.38	8.9719
5633.0	15792.32	8.9727
5633.0	15803.08	8.9718
5633.0	15788.38	8.9726
5633.0	15801.02	8.9716
5633.3	15793.73	8.9719
5633.3	15793.04	8.9719
5633.3	15820.42	8.9703
5633.3	15809.01	8.9710
5633.3	15798.03	8.9717
5633.3	15786.22	8.9724
5633.3	15790.89	8.9722
5633.3	15817.56	8.9706
5633.3	15793.36	8.9721
5633.3	15814.36	8.9708
5633.5	15802.96	8.9715
5633.5	15806.23	8.9714
5633.5	15795.24	8.9720
5633.5	15807.58	8.9713
5633.5	15813.13	8.9710
5633.5	15794.47	8.9721
5633.5	15792.39	8.9723
5633.5	15796.34	8.9721
5633.5	15789.20	8.9725
5633.5	15797.17	8.9720
5633.5	15780.60	8.9731
5633.5	15807.46	8.9715
5633.7	15797.02	8.9721
5633.7	15816.51	8.9709
5633.7	15795.01	8.9721
5633.7	15805.98	8.9714
5633.7	15814.26	8.9708
5633.7	15813.59	8.9708
5633.7	15814.77	8.9706
5633.7	15803.29	8.9713
5633.7	15814.73	8.9705
5633.7	15810.92	8.9707
5633.7	15800.22	8.9713
5633.7	15813.06	8.9704
5633.7	15814.84	8.9703
5634.0	15820.87	8.9698
5634.0	15800.34	8.9710
5634.0	15805.54	8.9706
5634.0	15808.16	8.9704
5634.0	15815.14	8.9699
5634.0	15809.60	8.9702
5634.0	15812.21	8.9700
5634.0	15812.12	8.9699
5634.0	15819.86	8.9694
5634.0	15802.71	8.9703
5634.0	15802.29	8.9703
5634.0	15795.97	8.9706
5634.2	15807.14	8.9700
5634.2	15803.85	8.9702
5634.2	15828.23	8.9688
5634.2	15820.40	8.9693
5634.2	15796.74	8.9707
5634.2	15804.32	8.9703
5634.2	15807.79	8.9701
5634.2	15804.33	8.9703
5634.2	15832.07	8.9687
5634.2	15794.75	8.9710
5634.2	15802.24	8.9706
5634.2	15819.33	8.9696
5634.5	15806.01	8.9704
5634.5	15827.43	8.9691
5634.5	15823.24	8.9694
5634.5	15811.62	8.9702
5634.5	15805.73	8.9705
5634.5	15809.44	8.9703
5634.5	15839.03	8.9686
5634.5	15836.36	8.9688
5634.5	15828.95	8.9693
5634.5	15822.78	8.9697
5634.5	15817.63	8.9700
5634.5	15799.60	8.9711
5634.8	15832.47	8.9695
5634.8	15823.99	8.9703
5634.8	15817.86	8.9711
5634.8	15824.51	8.9710
5634.8	15824.86	8.9717
5634.8	15818.64	8.9724
5634.8	15819.07	8.9727
5634.8	15816.87	8.9732
5634.8	15817.67	8.9735
5634.8	15843.47	8.9723
5634.8	15826.57	8.9737
5634.8	15828.06	8.9739
5635.0	15827.60	8.9743
5635.0	15812.43	8.9756
5635.0	15822.59	8.9753
5635.0	15827.07	8.9754
5635.0	15827.01	8.9758
5635.0	15816.57	8.9767
5635.0	15815.24	8.9772
5635.0	15827.79	8.9768
5635.0	15832.57	8.9768
5635.0	15825.62	8.9776
5635.0	15834.86	8.9774
5635.0	15826.55	8.9772
5635.2	15831.41	8.9763
5635.2	15820.03	8.9763
5635.2	15820.96	8.9756
5635.2	15830.29	8.9744
5635.2	15816.22	8.9746
5635.2	15810.84	8.9743
5635.2	15840.87	8.9719
5635.2	15841.15	8.9712
5635.2	15846.05	8.9703
5635.2	15813.19	8.9716
5635.2	15838.05	8.9695
5641.5	15838.05	6.9226
5641.5	15835.75	6.9225
5641.5	15847.41	6.9225
5641.5	15824.17	6.9224
5641.5	15831.98	6.9223
5641.5	15831.83	6.9222
5641.7	15820.13	6.9221
5641.7	15834.70	6.9220
5641.7	15812.39	6.9219
5641.7	15844.00	6.9219
5641.7	15825.81	6.9218
5641.7	15814.93	6.9217
5641.7	15826.42	6.9216
5641.7	15824.33	6.9216
5641.7	15811.94	6.9215
5641.7	15812.57	6.9214
5641.7	15810.08	6.9213
5641.7	15825.36	6.9212
5642.0	15802.50	6.9211
5642.0	15813.71	6.9211
5642.0	15793.85	6.9210
5642.0	15813.97	6.9209
5642.0	15799.49	6.9208
5642.0	15819.32	6.9208
5642.0	15809.95	6.9207
5642.0	15804.63	6.9205
5642.0	15797.17	6.9204
5642.0	15798.90	6.9203
5642.0	15812.67	6.9200
5642.2	15793.14	6.9199
5642.2	15790.43	6.9198
5642.2	15801.24	6.9197
5642.2	15786.20	6.9195
5642.2	15795.18	6.9194
5642.2	15799.04	6.9193
5642.2	15798.17	6.9191
5642.2	15781.28	6.9189
5642.2	15793.95	6.9188
5642.2	15819.35	6.9185
5642.2	15799.47	6.9184
5642.5	15789.55	6.9183
5642.5	15772.35	6.9181
5642.5	15773.79	6.9180
5642.5	15807.31	6.9179
5642.5	15792.25	6.9178
5642.5	15767.29	6.9176
5642.5	15781.62	6.9175
5642.5	15767.93	6.9175
5642.5	15768.76	6.9174
5642.5	15767.03	6.9173
5642.5	15767.98	6.9172
5642.5	15780.09	6.9172
5642.7	15767.12	6.9171
5642.7	15768.22	6.9170
5642.7	15769.48	6.9169
5642.7	15773.42	6.9168
5642.7	15765.26	6.9168
5642.7	15766.75	6.9167
5642.7	15776.83	6.9166
5642.7	15751.11	6.9165
5642.7	15762.53	6.9164
5642.7	15746.92	6.9164
5642.7	15769.78	6.9163
5642.7	15776.02	6.9162
5643.0	15759.37	6.9161
5643.0	15749.56	6.9160
5643.0	15742.68	6.9160
5643.0	15759.55	6.9159
5643.0	15763.39	6.9158
5643.0	15764.86	6.9157
5643.0	15760.42	6.9157
5643.0	15767.16	6.9156
5643.0	15753.60	6.9155
5643.0	15751.14	6.9153
5643.0	15750.35	6.9152
5643.2	15750.90	6.9151
5643.2	15751.23	6.9151
5643.2	15743.85	6.9150
5643.2	15747.82	6.9149
5643.2	15730.90	6.9148
5643.2	15743.55	6.9147
5643.2	15748.92	6.9146
5643.2	15757.94	6.9146
5643.2	15745.48	6.9145
5643.2	15759.08	6.9144
5643.2	15756.58	6.9143
5643.2	15750.54	6.9142
5643.5	15743.28	6.9141
5643.5	15744.47	6.9140
5643.5	15743.17	6.9139
5643.5	15748.06	6.9138
5643.5	15753.24	6.9137
5643.5	15750.82	6.9137
5643.5	15743.19	6.9137
5643.5	15737.97	6.9137
5643.5	15732.23	6.9136
5643.5	15742.76	6.9136
5643.5	15739.54	6.9136
5643.7	15744.72	6.9136
5643.7	15748.26	6.9136
5643.7	15746.91	6.9136
5643.7	15742.89	6.9136
5643.7	15736.88	6.9136
5643.7	15738.90	6.9136
5643.7	15733.45	6.9135
5643.7	15730.60	6.9135
5643.7	15730.00	6.9135
5643.7	15732.83	6.9135
5643.7	15726.02	6.9135
5643.7	15739.55	6.9135
5644.0	15726.20	6.9135
5644.0	15742.52	6.9135
5644.0	15749.41	6.9135
5644.0	15730.38	6.9134
5644.0	15747.97	6.9135
5644.0	15743.20	6.9134
5644.0	15739.85	6.9133
5644.0	15737.58	6.9133
5644.0	15716.92	6.9132
5644.0	15738.21	6.9132
5644.0	15721.73	6.9131
5644.0	15737.64	6.9131
5644.2	15718.56	6.9130
5644.2	15727.96	6.9130
5644.2	15733.69	6.9129
5644.2	15737.14	6.9129
5644.2	15735.33	6.9128
5644.2	15730.73	6.9128
5644.2	15737.37	6.9127
5644.2	15725.79	6.9126
5644.2	15727.30	6.9126
5644.2	15726.62	6.9125
5644.2	15729.31	6.9125
5644.5	15740.33	6.9124
5644.5	15754.43	6.9124
5644.5	15731.34	6.9123
5644.5	15741.15	6.9123
5644.5	15742.78	6.9122
5644.5	15755.08	6.9122
5644.5	15739.91	6.9122
5644.5	15733.25	6.9122
5644.5	15750.96	6.9122
5644.5	15761.68	6.9123
5644.5	15754.37	6.9123
5644.5	15760.76	6.9123
5644.5	15761.92	6.9123
5644.8	15768.13	6.9123
5644.8	15752.87	6.9123
5644.8	15770.75	6.9123
5644.8	15757.01	6.9123
5644.8	15775.12	6.9123
5644.8	15762.45	6.9123
5644.8	15756.00	6.9123
5644.8	15755.83	6.9123
5644.8	15744.39	6.9123
5644.8	15756.91	6.9123
5644.8	15775.24	6.9124
5644.8	15765.87	6.9124
5645.0	15751.99	6.9124
5645.0	15755.31	6.9124
5645.0	15749.17	6.9124
5645.0	15753.23	6.9124
5645.0	15752.72	6.9123
5645.0	15772.79	6.9122
5645.0	15790.22	6.9121
5645.0	15769.94	6.9120
5645.0	15765.69	6.9119
5645.0	15750.50	6.9118
5645.0	15760.00	6.9117
5645.0	15763.42	6.9116
5645.2	15760.61	6.9116
5645.2	15750.74	6.9115
5645.2	15772.82	6.9114
5645.2	15747.39	6.9113
5645.2	15744.34	6.9112
5645.2	15771.81	6.9111
5645.2	15740.32	6.9110
5645.2	15744.57	6.9109
5645.2	15739.95	6.9108
5645.2	15743.79	6.9107
5645.2	15742.46	6.9106
5645.2	15728.04	6.9105
5645.5	15734.66	6.9104
5645.5	15745.97	6.9103
5645.5	15725.82	6.9102
5645.5	15737.01	6.9101
5645.5	15737.64	6.9101
5645.5	15745.68	6.9100
5645.5	15736.90	6.9100
5645.5	15735.02	6.9099
5645.5	15721.82	6.9099
5645.5	15731.82	6.9098
5645.5	15727.33	6.9098
5645.5	15721.58	6.9097
5645.5	15736.21	6.9097
5645.8	15725.60	6.9096
5645.8	15724.93	6.9095
5645.8	15729.60	6.9095
5645.8	15715.53	6.9094
5645.8	15727.47	6.9094
5645.8	15720.93	6.9093
5645.8	15715.58	6.9093
5645.8	15729.53	6.9092
5645.8	15711.96	6.9092
5645.8	15716.96	6.9091
5645.8	15718.13	6.9091
5645.8	15715.08	6.9090
5646.0	15715.36	6.9089
5646.0	15719.75	6.9089
5646.0	15702.68	6.9088
5646.0	15701.25	6.9088
5646.0	15694.06	6.9087
5646.0	15717.24	6.9087
5646.0	15704.60	6.9086
5646.0	15685.34	6.9085
5646.0	15689.59	6.9085
5646.0	15689.30	6.9084
5646.0	15705.20	6.9084
5646.0	15702.19	6.9083
5646.3	15695.16	6.9083
5646.3	15697.27	6.9082
5646.3	15687.86	6.9081
5646.3	15696.95	6.9081
5646.3	15691.33	6.9080
5646.3	15698.75	6.9080
5646.3	15694.38	6.9079
5646.3	15698.33	6.9079
5646.3	15710.97	6.9078
5646.3	15707.99	6.9078
5646.3	15720.65	6.9077
5646.3	15701.30	6.9076
5646.5	15701.11	6.9076
5646.5	15728.03	6.9075
5646.5	15697.39	6.9075
5646.5	15685.81	6.9073
5646.5	15697.09	6.9073
5646.5	15692.74	6.9072
5646.5	15699.34	6.9071
5646.5	15696.00	6.9069
5646.5	15684.18	6.9068
5646.5	15691.91	6.9067
5646.5	15681.82	6.9066
5646.7	15684.56	6.9063
5646.7	15685.29	6.9062
5646.7	15688.74	6.9061
5646.7	15673.40	6.9060
5646.7	15682.13	6.9059
5646.7	15666.30	6.9058
5646.7	15688.00	6.9057
5646.7	15680.31	6.9056
5646.7	15668.75	6.9055
5646.7	15680.14	6.9054
5646.7	15678.33	6.9053
5646.7	15674.25	6.9052
5647.0	15672.44	6.9051
5647.0	15664.84	6.9049
5647.0	15657.55	6.9048
5647.0	15658.75	6.9047
5647.0	15667.20	6.9046
5647.0	15668.06	6.9045
5647.0	15680.70	6.9044
5647.0	15641.35	6.9042
5647.0	15663.18	6.9042
5647.0	15652.12	6.9041
5647.0	15647.79	6.9039
5647.3	15657.69	6.9039
5647.3	15654.56	6.9037
5647.3	15664.84	6.9037
5647.3	15667.51	6.9034
5647.3	15646.17	6.9033
5647.3	15644.37	6.9032
5647.3	15640.69	6.9031
5647.3	15647.55	6.9030
5647.3	15651.19	6.9029
5647.3	15652.86	6.9028
5647.3	15646.54	6.9027
5647.5	15637.32	6.9026
5647.5	15649.08	6.9025
5647.5	15646.03	6.9025
5647.5	15645.77	6.9024
5647.5	15635.54	6.9024
5647.5	15657.06	6.9024
5647.5	15654.80	6.9023
5647.5	15646.34	6.9023
5647.5	15663.27	6.9023
5647.5	15655.18	6.9023
5647.5	15636.25	6.9022
5647.5	15636.41	6.9022
5647.5	15630.56	6.9021
5647.8	15647.55	6.9021
5647.8	15624.95	6.9021
5647.8	15623.17	6.9020
5647.8	15656.03	6.9020
5647.8	15618.51	6.9020
5647.8	15635.85	6.9019
5647.8	15635.30	6.9019
5647.8	15638.28	6.9019
5647.8	15633.86	6.9018
5647.8	15620.27	6.9018
5647.8	15626.94	6.9017
5648.0	15628.91	6.9017
5648.0	15625.63	6.9017
5648.0	15630.08	6.9017
5648.0	15618.53	6.9016
5648.0	15619.36	6.9016
5648.0	15631.07	6.9016
5648.0	15624.45	6.9016
5648.0	15603.89	6.9015
5648.0	15624.69	6.9015
5648.0	15617.41	6.9015
5648.0	15621.29	6.9014
5648.0	15629.28	6.9014
5648.2	15614.22	6.9014
5648.2	15626.44	6.9014
5648.2	15606.31	6.9013
5648.2	15596.11	6.9013
5648.2	15603.10	6.9013
5648.2	15604.04	6.9012
5648.2	15618.65	6.9012
5648.2	15597.40	6.9012
5648.2	15617.15	6.9011
5648.2	15620.05	6.9011
5648.2	15604.38	6.9011
5648.5	15610.64	6.9011
5648.5	15601.44	6.9010
5648.5	15599.39	6.9010
5648.5	15599.73	6.9009
5648.5	15605.73	6.9009
5648.5	15596.56	6.9008
5648.5	15601.52	6.9008
5648.5	15611.74	6.9008
5648.5	15603.86	6.9007
5648.5	15569.63	6.9007
5648.5	15600.00	6.9006
5648.5	15592.98	6.9006
5648.7	15576.48	6.9005
5648.7	15581.17	6.9005
5648.7	15586.17	6.9005
5648.7	15584.57	6.9004
5648.7	15586.44	6.9004
5648.7	15585.49	6.9004
5648.7	15577.27	6.9003
5648.7	15579.26	6.9003
5648.7	15572.31	6.9002
5648.7	15569.36	6.9002
5648.7	15576.43	6.9001
5648.7	15565.64	6.9001
5648.7	15577.12	6.9001
5649.0	15566.70	6.8999
5649.0	15614.02	6.8997
5649.0	15570.06	6.8995
5649.0	15576.58	6.8993
5649.0	15567.95	6.8991
5649.0	15579.80	6.8989
5649.0	15562.09	6.8987
5649.0	15549.52	6.8985
5649.0	15567.93	6.8983
5649.0	15545.84	6.8981
5649.0	15564.80	6.8979
5649.0	15550.84	6.8977
5649.2	15554.45	6.8976
5649.2	15556.11	6.8974
5649.2	15560.55	6.8972
5649.2	15539.66	6.8970
5649.2	15539.18	6.8968
5649.2	15550.94	6.8966
5649.2	15542.77	6.8964
5649.2	15544.16	6.8962
5649.2	15534.66	6.8960
5649.2	15549.16	6.8956
5649.2	15558.29	6.8955
5649.5	15544.65	6.8954
5649.5	15547.10	6.8953
5649.5	15538.81	6.8953
5649.5	15542.16	6.8952
5649.5	15528.35	6.8951
5649.5	15536.02	6.8951
5649.5	15544.47	6.8950
5649.5	15519.38	6.8950
5649.5	15534.78	6.8949
5649.5	15532.79	6.8949
5649.5	15544.34	6.8948
5649.7	15531.08	6.8947
5649.7	15538.16	6.8946
5649.7	15509.07	6.8946
5649.7	15547.18	6.8945
5649.7	15534.91	6.8945
5649.7	15523.33	6.8944
5649.7	15522.54	6.8943
5649.7	15517.73	6.8943
5649.7	15525.20	6.8942
5649.7	15523.31	6.8942
5649.7	15529.87	6.8941
5649.7	15511.73	6.8939
5650.0	15514.50	6.8937
5650.0	15518.51	6.8936
5650.0	15530.90	6.8934
5650.0	15527.15	6.8932
5650.0	15502.83	6.8931
5650.0	15508.27	6.8929
5650.0	15535.00	6.8928
5650.0	15528.90	6.8926
5650.0	15512.52	6.8924
5650.0	15510.83	6.8922
5650.0	15502.57	6.8921
5650.0	15505.64	6.8919
5650.2	15503.77	6.8918
5650.2	15529.24	6.8916
5650.2	15525.13	6.8914
5650.2	15515.52	6.8913
5650.2	15515.38	6.8911
5650.2	15512.53	6.8909
5650.2	15487.63	6.8908
5650.2	15503.72	6.8906
5650.2	15495.53	6.8904
5650.2	15506.17	6.8903
5650.2	15504.24	6.8901
5650.2	15492.41	6.8901
5650.5	15492.40	6.8900
5650.5	15500.26	6.8900
5650.5	15496.89	6.8900
5650.5	15496.14	6.8899
5650.5	15487.60	6.8899
5650.5	15509.61	6.8898
5650.5	15498.98	6.8898
5650.5	15500.51	6.8897
5650.5	15483.74	6.8897
5650.5	15490.26	6.8896
5650.5	15504.95	6.8896
5650.8	15491.26	6.8895
5650.8	15506.77	6.8895
5650.8	15493.46	6.8894
5650.8	15510.89	6.8894
5650.8	15492.27	6.8894
5650.8	15508.98	6.8893
5650.8	15482.72	6.8893
5650.8	15487.04	6.8892
5650.8	15495.62	6.8892
5650.8	15495.11	6.8892
5650.8	15497.59	6.8892
5650.8	15520.77	6.8892
5651.0	15519.61	6.8892
5651.0	15492.44	6.8892
5651.0	15512.84	6.8892
5651.0	15505.55	6.8892
5651.0	15506.98	6.8892
5651.0	15518.42	6.8893
5651.0	15502.82	6.8893
5651.0	15507.03	6.8893
5651.0	15509.90	6.8893
5651.0	15512.28	6.8893
5651.0	15502.19	6.8893
5651.2	15499.43	6.8893
5651.2	15519.24	6.8893
5651.2	15506.02	6.8893
5651.2	15521.29	6.8894
5651.2	15526.81	6.8894
5651.2	15525.55	6.8894
5651.2	15522.11	6.8894
5651.2	15516.95	6.8894
5651.2	15505.38	6.8894
5651.2	15496.80	6.8894
5651.2	15512.21	6.8894
5651.2	15517.73	6.8894
5651.5	15517.73	6.8895
5651.5	15519.33	6.8895
5651.5	15514.91	6.8895
5651.5	15506.57	6.8895
5651.5	15530.25	6.8896
5651.5	15529.12	6.8896
5651.5	15520.11	6.8896
5651.5	15520.87	6.8896
5651.5	15511.20	6.8896
5651.5	15525.17	6.8897
5651.5	15537.85	6.8897
5651.5	15524.70	6.8897
5651.7	15528.29	6.8897
5651.7	15541.64	6.8898
5651.7	15514.13	6.8898
5651.7	15522.47	6.8898
5651.7	15521.62	6.8898
5651.7	15519.33	6.8898
5651.7	15519.90	6.8899
5651.7	15526.84	6.8899
5651.7	15506.85	6.8899
5651.7	15522.96	6.8899
5651.7	15513.72	6.8898
5651.7	15512.77	6.8897
5652.0	15520.14	6.8896
5652.0	15519.15	6.8895
5652.0	15529.68	6.8894
5652.0	15515.27	6.8892
5652.0	15516.82	6.8891
5652.0	15522.16	6.8890
5652.0	15501.52	6.8889
5652.0	15512.09	6.8888
5652.0	15512.65	6.8887
5652.0	15514.01	6.8886
5652.0	15502.06	6.8884
5652.0	15508.00	6.8883
5652.3	15506.40	6.8881
5652.3	15495.01	6.8877
5652.3	15527.19	6.8877
5652.3	15509.72	6.8875
5652.3	15509.03	6.8873
5652.3	15495.48	6.8872
5652.3	15504.28	6.8872
5652.3	15499.94	6.8872
5652.3	15495.93	6.8871
5652.5	15506.49	6.8871
5652.5	15502.68	6.8871
5652.5	15500.56	6.8871
5652.5	15492.96	6.8871
5652.5	15497.62	6.8871
5652.5	15488.82	6.8870
5652.5	15496.09	6.8870
5652.5	15484.42	6.8870
5652.7	15500.47	6.8870
5652.7	15495.49	6.8870
5652.7	15488.67	6.8870
5652.7	15488.58	6.8870
5652.7	15494.29	6.8870
5652.7	15479.37	6.8869
5652.7	15482.99	6.8869
5652.7	15494.26	6.8869
5652.7	15496.76	6.8869
5652.7	15486.09	6.8869
5652.7	15489.84	6.8868
5652.7	15481.80	6.8868
5653.0	15482.38	6.8867
5653.0	15478.53	6.8867
5653.0	15497.46	6.8866
5653.0	15488.48	6.8866
5653.0	15485.81	6.8865
5653.0	15498.81	6.8865
5653.0	15503.99	6.8864
5653.0	15501.89	6.8864
5653.0	15494.90	6.8863
5653.0	15494.48	6.8863
5653.0	15512.89	6.8863
5653.0	15499.09	6.8862
5653.0	15512.23	6.8862
5653.3	15496.05	6.8861
5653.3	15489.55	6.8861
5653.3	15502.54	6.8860
5653.3	15502.62	6.8860
5653.3	15511.93	6.8859
5653.3	15506.10	6.8859
5653.3	15514.59	6.8858
5653.3	15509.81	6.8858
5653.3	15525.36	6.8859
5653.3	15506.88	6.8859
5653.3	15513.29	6.8859
5653.5	15507.63	6.8860
5653.5	15524.19	6.8860
5653.5	15523.28	6.8860
5653.5	15509.00	6.8861
5653.5	15517.04	6.8861
5653.5	15526.90	6.8861
5653.5	15512.75	6.8861
5653.5	15530.82	6.8862
5653.5	15536.77	6.8862
5653.5	15517.66	6.8862
5653.5	15512.07	6.8863
5653.5	15527.90	6.8863
5653.8	15522.38	6.8863
5653.8	15536.30	6.8864
5653.8	15536.17	6.8864
5653.8	15542.50	6.8865
5653.8	15535.57	6.8865
5653.8	15538.36	6.8865
5653.8	15542.70	6.8866
5653.8	15537.46	6.8865
5653.8	15532.37	6.8865
5653.8	15527.41	6.8865
5653.8	15542.50	6.8864
5654.0	15569.26	6.8864
5654.0	15535.08	6.8863
5654.0	15547.35	6.8863
5654.0	15543.98	6.8863
5654.0	15537.13	6.8862
5654.0	15537.38	6.8862
5654.0	15537.04	6.8862
5654.0	15555.00	6.8862
5654.0	15531.37	6.8861
5654.0	15528.40	6.8861
5654.0	15551.70	6.8860
5654.0	15541.63	6.8860
5654.2	15536.38	6.8860
5654.2	15544.09	6.8859
5654.2	15554.88	6.8859
5654.2	15547.28	6.8859
5654.2	15536.75	6.8858
5654.2	15541.02	6.8858
5654.2	15542.53	6.8858
5654.2	15561.96	6.8857
5654.2	15561.81	6.8857
5654.2	15540.07	6.8856
5654.2	15538.16	6.8855
5654.2	15536.64	6.8855
5654.5	15540.52	6.8854
5654.5	15544.14	6.8853
5654.5	15558.42	6.8853
5654.5	15545.28	6.8852
5654.5	15561.49	6.8852
5654.5	15527.12	6.8850
5654.5	15549.06	6.8850
5654.5	15535.30	6.8849
5654.5	15540.89	6.8849
5654.5	15540.78	6.8848
5654.5	15536.67	6.8847
5654.7	15577.26	6.8847
5654.7	15552.48	6.8846
5654.7	15541.18	6.8846
5654.7	15550.43	6.8845
5654.7	15540.57	6.8844
5654.7	15542.03	6.8844
5654.7	15525.79	6.8843
5654.7	15528.99	6.8843
5654.7	15545.04	6.8843
5654.7	15511.20	6.8843
5654.7	15518.12	6.8843
5654.7	15538.18	6.8844
5655.0	15537.36	6.8844
5655.0	15529.90	6.8844
5655.0	15535.61	6.8844
5655.0	15528.73	6.8844
5655.0	15524.84	6.8844
5655.0	15536.68	6.8844
5655.0	15532.70	6.8844
5655.0	15529.27	6.8845
5655.0	15529.03	6.8845
5655.0	15526.90	6.8845
5655.0	15533.97	6.8845
5655.0	15516.29	6.8845
5655.0	15536.15	6.8845
5655.2	15516.28	6.8845
5655.2	15538.21	6.8845
5655.2	15533.75	6.8846
5655.2	15523.59	6.8846
5655.2	15536.26	6.8846
5655.2	15539.63	6.8846
5655.2	15529.45	6.8845
5655.2	15537.20	6.8844
5655.2	15525.51	6.8843
5655.2	15531.27	6.8841
5655.2	15527.44	6.8840
5655.5	15531.85	6.8838
5655.5	15528.48	6.8837
5655.5	15539.05	6.8836
5655.5	15518.05	6.8835
5655.5	15535.13	6.8834
5655.5	15532.40	6.8833
5655.5	15532.70	6.8831
5655.5	15527.48	6.8829
5655.5	15515.14	6.8827
5655.5	15528.97	6.8826
5655.8	15523.26	6.8825
5655.8	15516.81	6.8824
5655.8	15518.21	6.8822
5655.8	15514.39	6.8821
5655.8	15528.28	6.8820
5655.8	15513.18	6.8819
5655.8	15535.72	6.8819
5655.8	15527.91	6.8820
5655.8	15516.44	6.8820
5655.8	15541.86	6.8820
5655.8	15525.80	6.8820
5655.8	15530.01	6.8820
5656.0	15512.20	6.8820
5656.0	15521.49	6.8821
5656.0	15520.77	6.8821
5656.0	15528.69	6.8821
5656.0	15540.02	6.8821
5656.0	15533.14	6.8822
5656.0	15531.62	6.8822
5656.0	15548.66	6.8822
5656.0	15535.76	6.8822
5656.0	15516.38	6.8822
5656.0	15520.34	6.8823
5656.0	15533.82	6.8823
5656.2	15529.49	6.8823
5656.2	15523.75	6.8823
5656.2	15511.01	6.8823
5656.2	15515.47	6.8824
5656.2	15516.16	6.8824
5656.2	15534.33	6.8824
5656.2	15529.30	6.8824
5656.2	15538.26	6.8823
5656.2	15529.31	6.8823
5656.2	15547.94	6.8823
5656.2	15524.68	6.8823
5656.5	15538.32	6.8823
5656.5	15529.55	6.8823
5656.5	15541.72	6.8823
5656.5	15527.83	6.8822
5656.5	15531.84	6.8822
5656.5	15533.52	6.8822
5656.5	15527.55	6.8822
5656.5	15526.07	6.8822
5656.5	15528.23	6.8822
5656.5	15525.88	6.8822
5656.5	15532.79	6.8821
5656.7	15531.56	6.8821
5656.7	15539.01	6.8821
5656.7	15524.52	6.8821
5656.7	15534.15	6.8821
5656.7	15528.88	6.8821
5656.7	15548.25	6.8821
5656.7	15530.95	6.8821
5656.7	15541.31	6.8821
5656.7	15545.20	6.8821
5656.7	15561.38	6.8821
5656.7	15570.71	6.8821
5656.7	15552.45	6.8821
5657.0	15551.63	6.8821
5657.0	15555.72	6.8821
5657.0	15541.44	6.8821
5657.0	15553.89	6.8821
5657.0	15551.60	6.8821
5657.0	15564.97	6.8821
5657.0	15554.46	6.8821
5657.0	15551.43	6.8821
5657.0	15554.68	6.8822
5657.0	15551.76	6.8822
5657.0	15543.79	6.8822
5657.0	15538.73	6.8822
5657.3	15534.20	6.8822
5657.3	15537.00	6.8822
5657.3	15543.83	6.8822
5657.3	15559.60	6.8822
5657.3	15549.87	6.8822
5657.3	15568.04	6.8825
5657.3	15551.64	6.8828
5657.3	15539.68	6.8831
5657.3	15567.32	6.8834
5657.3	15542.85	6.8837
5657.3	15549.78	6.8840
5657.3	15539.45	6.8843
5657.5	15557.39	6.8850
5657.5	15541.57	6.8853
5657.5	15533.18	6.8856
5657.5	15540.63	6.8859
5657.5	15537.96	6.8862
5657.5	15532.16	6.8865
5657.5	15542.24	6.8868
5657.5	15538.23	6.8871
